,Unnamed: 0,id,id_client,id_product,qtd,total,sale_date,sale_date_dt
6057,6057,6123,20,92,6,506468.75,2024-02-10,2024-02-10
6058,6058,6124,40,88,3,145009.0,29-09-2023,2023-09-29
6059,6059,6125,11,1,1,31466.85,2024-04-28,2024-04-28
6060,6060,6126,43,54,9,1039122.35,24-08-2023,2023-08-24
6061,6061,6127,34,44,9,97262.0,2024-12-04,2024-12-04
6062,6062,6128,17,70,12,391651.75,25-07-2023,2023-07-25
6063,6063,6129,46,105,15,4643.0,2024-05-06,2024-05-06
6064,6064,6130,49,57,1,112851.45,2024-11-29,2024-11-29
6065,6065,6131,49,29,13,474634.0,2023-10-31,2023-10-31
6066,6066,6132,32,125,12,40825.0,2023-07-28,2023-07-28
6067,6067,6133,14,101,13,6024.0,15-12-2024,2024-12-15
6068,6068,6134,6,111,14,59993.0,15-04-2023,2023-04-15
6069,6069,6135,39,6,3,35461.0,17-04-2024,2024-04-17
6070,6070,6136,48,65,4,97119.45,19-10-2024,2024-10-19
6071,6071,6137,21,124,11,39395.55,2023-11-28,2023-11-28
6072,6072,6138,20,12,7,18128.85,24-06-2023,2023-06-24
6073,6073,6139,11,86,7,621928.9,29-01-2023,2023-01-29
6074,6074,6140,38,74,10,822306.7,2024-05-24,2024-05-24
6075,6075,6141,1,56,2,81679.1,2024-12-31,2024-12-31
6076,6076,6142,44,13,10,73597.45,2023-11-01,2023-11-01
6077,6077,6143,32,98,9,714250.0,09-11-2023,2023-09-11
6078,6078,6144,14,18,15,398587.0,2024-11-24,2024-11-24
6079,6079,6145,46,52,11,143207.75,19-10-2024,2024-10-19
6080,6080,6146,36,80,14,1809134.0,20-11-2024,2024-11-20
6081,6081,6147,23,72,6,568088.6,21-09-2023,2023-09-21
6082,6082,6148,42,69,11,497915.0,2023-05-21,2023-05-21
6083,6083,6149,1,64,8,847441.8,18-07-2023,2023-07-18
6084,6084,6150,11,147,14,42421.0,14-06-2024,2024-06-14
6085,6085,6151,25,105,7,2167.0,17-05-2024,2024-05-17
6086,6086,6152,41,15,7,195298.0,2024-12-26,2024-12-26
6087,6087,6153,25,98,11,829323.4,10-11-2023,2023-10-11
6088,6088,6154,28,25,3,36379.0,06-04-2024,2024-06-04
6089,6089,6155,33,26,14,241965.0,2024-06-12,2024-06-12
6090,6090,6156,33,109,6,3549.2,13-01-2023,2023-01-13
6091,6091,6157,11,70,4,137422.0,26-01-2023,2023-01-26
6092,6092,6158,40,12,6,16357.0,13-06-2023,2023-06-13
6093,6093,6160,18,86,2,187046.0,2023-08-05,2023-08-05
6094,6094,6161,11,28,1,14259.0,2024-08-25,2024-08-25
6095,6095,6162,42,119,9,29302.0,20-02-2024,2024-02-20
6096,6096,6163,39,10,10,320330.0,16-11-2024,2024-11-16
6097,6097,6164,4,68,15,1003457.0,21-01-2023,2023-01-21
6098,6098,6165,25,54,11,1336883.0,2023-11-12,2023-11-12
6099,6099,6166,11,29,7,242793.4,05-06-2024,2024-05-06
6100,6100,6167,15,108,7,22248.05,11-09-2024,2024-11-09
6101,6101,6168,3,132,13,20319.0,2023-10-06,2023-10-06
6102,6102,6169,47,30,10,306355.05,09-08-2024,2024-09-08
6103,6103,6170,23,56,4,163357.25,24-07-2024,2024-07-24
6104,6104,6171,23,150,1,1646.0,2023-05-06,2023-05-06
6105,6105,6172,37,75,5,163842.0,2023-10-17,2023-10-17
6106,6106,6173,49,45,4,39615.0,2023-01-11,2023-01-11
6107,6107,6175,36,50,13,146588.0,2023-02-01,2023-02-01
6108,6108,6176,48,132,6,8909.1,17-09-2023,2023-09-17
6109,6109,6177,24,59,10,871661.0,18-06-2024,2024-06-18
6110,6110,6178,47,98,15,1190417.0,2023-03-08,2023-03-08
6111,6111,6179,9,127,3,4415.6,2024-03-09,2024-03-09
6112,6112,6180,42,53,12,644100.0,2023-07-27,2023-07-27
6113,6113,6181,31,11,12,434783.0,10-08-2024,2024-10-08
6114,6114,6182,9,45,7,65859.7,20-11-2024,2024-11-20
6115,6115,6183,10,69,9,407385.0,2024-10-04,2024-10-04
6116,6116,6184,13,11,4,137681.6,2024-02-01,2024-02-01
6117,6117,6185,10,39,2,56302.7,13-08-2024,2024-08-13
6118,6118,6186,38,58,12,1240600.25,2024-02-20,2024-02-20
6119,6119,6187,46,47,4,24492.0,16-10-2024,2024-10-16
6120,6120,6188,34,133,10,18927.0,29-10-2023,2023-10-29
6121,6121,6189,30,147,11,31664.45,08-08-2023,2023-08-08
6122,6122,6190,21,37,7,40350.3,2023-06-21,2023-06-21
6123,6123,6191,16,105,8,2476.0,2023-02-15,2023-02-15
6124,6124,6192,36,66,6,75430.0,05-08-2024,2024-05-08
6125,6125,6193,27,22,9,337322.2,05-02-2023,2023-05-02
6126,6126,6194,37,143,11,48801.0,2023-05-27,2023-05-27
6127,6127,6195,1,44,9,92398.9,2024-12-17,2024-12-17
6128,6128,6196,47,52,15,195283.9,10-04-2024,2024-10-04
6129,6129,6197,3,15,2,53010.0,25-07-2023,2023-07-25
6130,6130,6198,5,73,10,1360019.05,2023-04-06,2023-04-06
6131,6131,6199,24,76,3,422365.25,2024-01-14,2024-01-14
6132,6132,6200,38,28,2,27091.15,14-10-2023,2023-10-14
6133,6133,6201,35,71,15,1854980.45,2024-07-28,2024-07-28
6134,6134,6202,14,93,10,954531.5,23-07-2024,2024-07-23
6135,6135,6203,43,130,2,7873.6,11-06-2023,2023-11-06
6136,6136,6204,27,56,8,326714.5,2024-06-07,2024-06-07
6137,6137,6205,41,81,11,1276451.35,26-02-2023,2023-02-26
6138,6138,6206,36,117,9,35080.65,26-01-2024,2024-01-26
6139,6139,6207,30,120,5,15622.0,2023-01-08,2023-01-08
6140,6140,6208,34,21,1,8735.0,19-04-2024,2024-04-19
6141,6141,6209,12,81,8,928328.6,13-06-2024,2024-06-13
6142,6142,6210,2,84,2,86848.0,23-04-2024,2024-04-23
6143,6143,6211,6,48,7,97996.3,13-01-2023,2023-01-13
6144,6144,6212,47,51,14,853314.7,01-08-2023,2023-01-08
6145,6145,6213,25,81,7,812287.05,16-07-2023,2023-07-16
6146,6146,6214,11,115,9,7475.0,2023-04-03,2023-04-03
6147,6147,6215,23,145,4,16529.05,15-10-2024,2024-10-15
6148,6148,6216,18,18,3,79717.0,2024-11-27,2024-11-27
6149,6149,6217,12,76,5,703941.45,05-11-2024,2024-05-11
6150,6150,6218,41,33,12,80589.0,2024-05-07,2024-05-07
6151,6151,6219,39,128,12,53018.55,2024-01-24,2024-01-24
6152,6152,6220,7,103,11,18696.95,10-01-2024,2024-10-01
6153,6153,6221,43,82,14,686733.15,01-09-2023,2023-01-09
6154,6154,6222,12,38,10,251380.45,21-10-2023,2023-10-21
6155,6155,6223,8,23,15,167679.0,2023-01-20,2023-01-20
6156,6156,6224,12,119,4,12371.85,31-08-2024,2024-08-31
6157,6157,6225,30,87,12,762203.05,2023-09-16,2023-09-16
6158,6158,6226,25,147,15,43178.45,26-06-2023,2023-06-26
6159,6159,6227,27,70,15,515331.0,10-04-2023,2023-10-04
6160,6160,6228,26,9,11,436760.0,2023-09-18,2023-09-18
6161,6161,6229,14,1,4,125865.5,07-10-2024,2024-07-10
6162,6162,6230,41,122,4,5025.5,2024-01-21,2024-01-21
6163,6163,6231,8,124,2,7163.0,11-01-2023,2023-11-01
6164,6164,6232,10,77,3,134114.0,18-10-2024,2024-10-18
6165,6165,6233,3,119,12,39070.0,2024-06-13,2024-06-13
6166,6166,6234,38,34,1,4918.0,2024-09-23,2024-09-23
6167,6167,6235,16,41,15,159000.0,12-08-2024,2024-12-08
6168,6168,6236,33,7,3,58556.0,05-06-2024,2024-05-06
6169,6169,6237,26,22,11,433981.0,2024-01-24,2024-01-24
6170,6170,6238,16,69,2,90530.0,19-11-2023,2023-11-19
6171,6171,6239,44,141,7,33473.0,2024-11-17,2024-11-17
6172,6172,6240,44,114,1,759.05,07-02-2024,2024-07-02
6173,6173,6241,2,130,15,62161.0,10-05-2024,2024-10-05
6174,6174,6242,46,29,4,146041.0,07-07-2024,2024-07-07
6175,6175,6243,28,117,15,61545.0,2024-10-01,2024-10-01
6176,6176,6244,38,99,3,305710.0,25-06-2024,2024-06-25
6177,6177,6245,6,45,10,99037.0,2024-02-19,2024-02-19
6178,6178,6246,49,95,3,209424.0,2024-12-06,2024-12-06
6179,6179,6247,45,24,5,116161.0,26-02-2024,2024-02-26
6180,6180,6248,5,115,3,2367.4,16-09-2023,2023-09-16
6181,6181,6249,26,95,4,279232.0,2024-02-02,2024-02-02
6182,6182,6250,8,149,4,4421.3,2023-07-08,2023-07-08
6183,6183,6251,10,2,8,106385.75,02-03-2023,2023-02-03
6184,6184,6252,3,40,12,170208.0,09-09-2023,2023-09-09
6185,6185,6253,20,150,10,16457.0,14-04-2023,2023-04-14
6186,6186,6254,31,33,1,6380.2,22-04-2023,2023-04-22
6187,6187,6255,14,144,10,22141.0,2024-04-03,2024-04-03
6188,6188,6256,34,120,11,32650.55,2024-01-08,2024-01-08
6189,6189,6257,5,37,14,80700.6,2024-05-20,2024-05-20
6190,6190,6258,16,14,5,179055.0,25-12-2024,2024-12-25
6191,6191,6259,35,55,2,208975.3,04-11-2023,2023-04-11
6192,6192,6260,48,138,6,23843.1,24-04-2024,2024-04-24
6193,6193,6261,20,2,10,139982.0,2024-09-26,2024-09-26
6194,6194,6262,48,139,13,18523.0,2024-12-17,2024-12-17
6195,6195,6263,8,63,6,797758.7,2024-04-06,2024-04-06
6196,6196,6264,4,98,12,904717.3,04-12-2023,2023-04-12
6197,6197,6265,45,126,6,16062.0,13-04-2024,2024-04-13
6198,6198,6266,8,94,4,154852.85,03-02-2023,2023-03-02
6199,6199,6267,31,113,12,52740.0,02-02-2023,2023-02-02
6200,6200,6268,48,95,12,837696.0,2023-12-06,2023-12-06
6201,6201,6269,18,124,6,21489.0,2024-06-19,2024-06-19
6202,6202,6270,26,115,3,2367.4,29-12-2024,2024-12-29
6203,6203,6271,11,121,3,10528.85,11-12-2023,2023-11-12
6204,6204,6272,2,7,9,166885.55,2024-06-16,2024-06-16
6205,6205,6273,41,17,14,196543.0,28-06-2023,2023-06-28
6206,6206,6274,1,36,6,128827.6,03-07-2024,2024-03-07
6207,6207,6275,6,16,11,313562.7,2023-08-31,2023-08-31
6208,6208,6276,43,2,9,119683.85,2024-07-27,2024-07-27
6209,6209,6277,37,49,8,106114.0,2023-10-22,2023-10-22
6210,6210,6278,23,14,10,340205.45,2023-09-01,2023-09-01
6211,6211,6279,35,66,13,155259.45,2023-07-13,2023-07-13
6212,6212,6280,24,10,10,320330.0,2023-12-30,2023-12-30
6213,6213,6281,25,79,13,816913.55,30-06-2023,2023-06-30
6214,6214,6282,26,146,14,6596.8,2023-01-14,2023-01-14
6215,6215,6283,15,150,14,21887.05,2024-04-10,2024-04-10
6216,6216,6284,17,44,15,153997.85,2023-12-14,2023-12-14
6217,6217,6285,42,31,12,99397.0,04-02-2023,2023-04-02
6218,6218,6286,21,114,15,11389.55,20-01-2023,2023-01-20
6219,6219,6287,5,89,6,448464.6,2023-05-27,2023-05-27
6220,6220,6288,17,18,6,159435.0,15-02-2024,2024-02-15
6221,6221,6289,23,25,12,138242.1,02-09-2023,2023-02-09
6222,6222,6290,44,36,3,64413.8,13-05-2023,2023-05-13
6223,6223,6291,26,126,15,40156.0,2024-11-19,2024-11-19
6224,6224,6292,27,101,7,3244.0,12-07-2024,2024-12-07
6225,6225,6293,44,50,13,146588.0,2023-03-30,2023-03-30
6226,6226,6294,25,30,11,336990.65,11-03-2023,2023-11-03
6227,6227,6295,32,46,11,54821.0,2023-02-04,2023-02-04
6228,6228,6296,44,68,12,762626.75,2024-10-19,2024-10-19
6229,6229,6297,13,78,10,1156735.2,12-06-2023,2023-12-06
6230,6230,6298,35,65,5,127788.0,2024-08-07,2024-08-07
6231,6231,6299,30,111,3,12856.0,2024-10-03,2024-10-03
6232,6232,6300,3,29,15,520272.25,27-02-2023,2023-02-27
6233,6233,6301,10,73,6,858960.0,06-07-2024,2024-06-07
6234,6234,6302,41,94,11,448259.0,20-01-2023,2023-01-20
6235,6235,6303,6,116,8,19573.8,2023-10-10,2023-10-10
6236,6236,6304,38,40,3,42552.0,21-06-2023,2023-06-21
6237,6237,6305,1,65,3,76673.0,2023-08-16,2023-08-16
6238,6238,6306,13,128,11,51158.0,15-08-2024,2024-08-15
6239,6239,6307,13,107,1,1437.35,2023-08-31,2023-08-31
6240,6240,6308,5,140,11,32756.0,2023-06-21,2023-06-21
6241,6241,6309,37,74,7,575614.5,24-01-2024,2024-01-24
6242,6242,6310,10,112,9,19629.0,12-10-2024,2024-12-10
6243,6243,6311,11,114,3,2278.1,2023-05-08,2023-05-08
6244,6244,6312,16,62,5,511110.0,21-08-2023,2023-08-21
6245,6245,6313,24,134,12,53780.45,2024-08-14,2024-08-14
6246,6246,6314,31,99,15,1528550.0,15-01-2024,2024-01-15
6247,6247,6315,26,120,8,24996.0,2023-08-02,2023-08-02
6248,6248,6316,41,99,9,917130.0,2024-06-04,2024-06-04
6249,6249,6317,6,54,3,364604.0,2024-09-20,2024-09-20
6250,6250,6318,45,13,2,15494.0,02-10-2024,2024-02-10
6251,6251,6319,8,65,3,76673.0,2024-11-06,2024-11-06
6252,6252,6320,5,29,14,511145.0,2023-07-16,2023-07-16
6253,6253,6321,2,143,13,57674.0,2024-09-10,2024-09-10
6254,6254,6322,24,77,14,625865.0,28-10-2024,2024-10-28
6255,6255,6323,46,89,14,1046418.35,2023-04-08,2023-04-08
6256,6256,6324,34,46,11,54821.0,2024-04-04,2024-04-04
6257,6257,6325,8,2,8,111985.0,2024-02-07,2024-02-07
6258,6258,6326,7,37,4,24271.0,17-12-2024,2024-12-17
6259,6259,6327,32,103,1,1699.55,2023-11-15,2023-11-15
6260,6260,6328,43,94,8,326007.0,2024-07-03,2024-07-03
6261,6261,6329,25,17,12,160041.75,2023-11-30,2023-11-30
6262,6262,6330,44,85,7,256548.45,06-02-2024,2024-06-02
6263,6263,6331,21,28,2,27091.15,2024-02-01,2024-02-01
6264,6264,6332,29,121,3,11083.0,05-07-2024,2024-05-07
6265,6265,6333,18,129,6,18617.15,2023-08-28,2023-08-28
6266,6266,6334,2,102,12,9984.0,2024-07-24,2024-07-24
6267,6267,6335,5,87,10,668599.0,02-08-2024,2024-02-08
6268,6268,6337,1,3,4,34292.15,2024-07-17,2024-07-17
6269,6269,6338,14,113,7,29226.75,30-05-2023,2023-05-30
6270,6270,6339,29,108,5,15891.6,17-05-2024,2024-05-17
6271,6271,6340,17,134,4,18870.0,2024-07-25,2024-07-25
6272,6272,6341,20,17,7,93357.45,2024-02-24,2024-02-24
6273,6273,6342,27,66,2,25143.0,2023-07-31,2023-07-31
6274,6274,6343,6,120,11,34369.0,02-11-2024,2024-02-11
6275,6275,6344,14,73,10,1360019.05,08-02-2023,2023-08-02
6276,6276,6345,47,55,13,1429834.0,2024-07-16,2024-07-16
6277,6277,6346,39,127,14,21691.0,22-04-2023,2023-04-22
6278,6278,6347,22,124,6,21489.0,2024-03-19,2024-03-19
6279,6279,6348,44,48,1,13999.2,02-11-2024,2024-02-11
6280,6280,6349,21,86,11,1028754.0,2024-10-29,2024-10-29
6281,6281,6350,1,3,3,27073.0,2024-10-05,2024-10-05
6282,6282,6351,9,126,3,8031.0,2023-03-12,2023-03-12
6283,6283,6352,2,76,13,1830248.15,2024-04-17,2024-04-17
6284,6284,6353,14,29,9,328593.0,2023-12-14,2023-12-14
6285,6285,6354,19,22,10,374802.55,2024-06-11,2024-06-11
6286,6286,6355,6,132,9,13363.65,2024-07-18,2024-07-18
6287,6287,6356,48,136,10,19735.0,2024-04-13,2024-04-13
6288,6288,6357,13,122,3,3768.65,22-07-2023,2023-07-22
6289,6289,6358,4,121,5,18471.0,29-06-2024,2024-06-29
6290,6290,6359,12,135,3,4934.0,2024-03-26,2024-03-26
6291,6291,6360,6,99,7,750867.0,30-10-2023,2023-10-30
6292,6292,6361,25,55,11,1209859.0,05-02-2024,2024-05-02
6293,6293,6362,42,117,12,49236.0,2024-11-18,2024-11-18
6294,6294,6363,17,147,9,27271.0,23-09-2024,2024-09-23
6295,6295,6364,28,97,9,1218016.0,2023-05-31,2023-05-31
6296,6296,6365,32,17,4,53347.25,2023-12-04,2023-12-04
6297,6297,6366,8,19,10,164324.0,2024-11-29,2024-11-29
6298,6298,6367,5,42,3,17080.05,2023-07-10,2023-07-10
6299,6299,6368,39,60,6,619881.65,28-11-2023,2023-11-28
6300,6300,6370,39,49,5,66321.0,22-07-2023,2023-07-22
6301,6301,6371,16,35,11,115007.95,2023-06-12,2023-06-12
6302,6302,6372,2,134,15,67225.8,2023-05-26,2023-05-26
6303,6303,6373,19,23,1,10620.05,2024-10-05,2024-10-05
6304,6304,6374,47,28,2,28517.0,24-09-2024,2024-09-24
6305,6305,6375,27,41,1,10600.0,2023-08-24,2023-08-24
6306,6306,6376,46,82,14,722877.0,2023-11-10,2023-11-10
6307,6307,6377,27,61,5,133088.35,11-05-2023,2023-11-05
6308,6308,6378,35,12,2,5452.0,03-05-2024,2024-03-05
6309,6309,6379,31,6,10,118202.0,2024-09-22,2024-09-22
6310,6310,6380,34,144,13,27344.8,23-09-2023,2023-09-23
6311,6311,6381,4,88,12,580038.0,18-06-2023,2023-06-18
6312,6312,6382,16,33,13,82939.75,2023-12-05,2023-12-05
6313,6313,6383,25,94,10,407508.0,25-08-2023,2023-08-25
6314,6314,6384,43,44,8,86455.0,29-10-2024,2024-10-29
6315,6315,6385,47,69,4,172007.0,2024-09-27,2024-09-27
6316,6316,6386,46,4,13,41765.8,26-08-2023,2023-08-26
6317,6317,6387,22,112,12,24862.45,2024-12-10,2024-12-10
6318,6318,6388,24,50,9,96409.8,21-01-2024,2024-01-21
6319,6319,6389,33,17,11,146705.65,30-12-2024,2024-12-30
6320,6320,6390,21,100,2,198740.0,2023-08-05,2023-08-05
6321,6321,6391,15,92,13,1155103.0,10-07-2023,2023-10-07
6322,6322,6392,28,141,12,54512.9,2023-11-05,2023-11-05
6323,6323,6393,49,59,5,435831.0,22-02-2024,2024-02-22
6324,6324,6394,37,129,10,32662.0,13-04-2023,2023-04-13
6325,6325,6396,41,13,10,77471.0,2023-06-12,2023-06-12
6326,6326,6397,27,26,1,16418.85,10-03-2023,2023-10-03
6327,6327,6398,37,15,11,291552.15,23-03-2024,2024-03-23
6328,6328,6399,13,58,2,206766.55,24-11-2023,2023-11-24
6329,6329,6400,33,48,3,44209.0,2023-11-20,2023-11-20
6330,6330,6401,47,110,6,14224.35,11-11-2023,2023-11-11
6331,6331,6402,10,77,4,178819.0,2024-07-27,2024-07-27
6332,6332,6403,8,109,14,8282.1,2024-11-15,2024-11-15
6333,6333,6404,19,22,9,337322.2,11-10-2024,2024-11-10
6334,6334,6405,19,87,8,508135.05,2024-04-04,2024-04-04
6335,6335,6406,40,61,13,364242.0,07-04-2024,2024-07-04
6336,6336,6407,28,39,15,444492.0,01-09-2023,2023-01-09
6337,6337,6408,6,86,14,1309324.0,17-09-2023,2023-09-17
6338,6338,6409,37,115,15,12459.0,31-05-2024,2024-05-31
6339,6339,6410,36,44,9,97262.0,2023-01-23,2023-01-23
6340,6340,6411,23,8,5,24921.0,14-06-2023,2023-06-14
6341,6341,6412,33,107,15,22701.0,17-05-2023,2023-05-17
6342,6342,6413,21,70,1,32637.25,2024-01-13,2024-01-13
6343,6343,6414,17,29,6,208108.9,26-02-2024,2024-02-26
6344,6344,6415,9,84,2,82505.6,2023-04-23,2023-04-23
6345,6345,6416,24,116,11,28331.0,2023-09-13,2023-09-13
6346,6346,6417,25,142,3,2479.0,27-12-2023,2023-12-27
6347,6347,6418,30,74,1,82231.05,2023-04-18,2023-04-18
6348,6348,6419,11,86,1,88846.85,05-03-2023,2023-05-03
6349,6349,6420,3,112,2,4362.0,2024-04-07,2024-04-07
6350,6350,6421,12,109,5,2958.3,29-08-2024,2024-08-29
6351,6351,6422,46,92,4,355416.0,19-12-2024,2024-12-19
6352,6352,6423,46,57,2,237581.0,09-04-2024,2024-09-04
6353,6353,6424,46,134,11,51894.0,2024-10-14,2024-10-14
6354,6354,6425,43,54,4,486139.0,2023-11-04,2023-11-04
6355,6355,6426,36,95,5,331588.0,12-08-2024,2024-12-08
6356,6356,6427,16,59,3,261498.0,01-06-2023,2023-01-06
6357,6357,6428,14,118,4,16397.0,18-07-2024,2024-07-18
6358,6358,6429,7,133,8,15142.0,14-02-2023,2023-02-14
6359,6359,6430,40,86,14,1243857.8,16-10-2024,2024-10-16
6360,6360,6431,14,4,5,16063.55,2023-05-22,2023-05-22
6361,6361,6432,14,82,7,361438.0,06-08-2024,2024-06-08
6362,6362,6433,45,104,12,44556.0,2024-06-26,2024-06-26
6363,6363,6434,31,119,7,21651.45,23-11-2023,2023-11-23
6364,6364,6435,15,10,10,320330.0,2023-10-12,2023-10-12
6365,6365,6436,37,107,6,9080.0,03-10-2023,2023-03-10
6366,6366,6437,34,59,7,579654.85,2024-09-06,2024-09-06
6367,6367,6438,14,48,4,58945.0,2024-08-14,2024-08-14
6368,6368,6439,42,3,9,77157.1,2024-03-15,2024-03-15
6369,6369,6440,6,78,9,1095854.0,2023-12-20,2023-12-20
6370,6370,6441,43,136,6,11841.0,2023-01-25,2023-01-25
6371,6371,6442,20,109,12,7472.0,12-06-2024,2024-12-06
6372,6372,6443,42,122,6,7935.0,04-12-2024,2024-04-12
6373,6373,6444,22,25,12,138242.1,25-08-2023,2023-08-25
6374,6374,6445,20,5,6,142014.0,2023-11-15,2023-11-15
6375,6375,6446,9,124,4,15080.0,2024-10-22,2024-10-22
6376,6376,6447,13,4,13,43964.0,2024-09-26,2024-09-26
6377,6377,6448,16,58,15,1632369.0,03-08-2023,2023-03-08
6378,6378,6449,1,112,7,15267.0,19-11-2024,2024-11-19
6379,6379,6450,11,21,8,66382.2,2023-05-29,2023-05-29
6380,6380,6451,3,120,7,21871.0,01-01-2024,2024-01-01
6381,6381,6452,28,69,8,362120.0,2023-07-06,2023-07-06
6382,6382,6453,44,17,8,106694.5,02-02-2023,2023-02-02
6383,6383,6454,40,26,3,51850.0,02-07-2024,2024-02-07
6384,6384,6455,46,138,11,43713.3,29-04-2023,2023-04-29
6385,6385,6456,6,115,10,8306.0,13-01-2023,2023-01-13
6386,6386,6457,11,12,15,38848.35,05-11-2024,2024-05-11
6387,6387,6458,34,72,10,996646.0,25-01-2024,2024-01-25
6388,6388,6459,3,91,8,1079088.0,2023-01-02,2023-01-02
6389,6389,6460,47,127,4,5887.15,04-04-2024,2024-04-04
6390,6390,6461,25,52,5,68520.0,2024-03-27,2024-03-27
6391,6391,6462,1,16,6,180036.0,2023-04-10,2023-04-10
6392,6392,6463,19,88,3,137758.55,18-05-2023,2023-05-18
6393,6393,6464,15,117,6,23387.1,27-07-2023,2023-07-27
6394,6394,6465,19,79,13,859909.0,29-04-2023,2023-04-29
6395,6395,6466,15,138,5,20915.0,07-08-2023,2023-07-08
6396,6396,6467,21,11,6,206521.45,13-09-2023,2023-09-13
6397,6397,6468,7,122,10,13225.0,2024-06-14,2024-06-14
6398,6398,6469,48,8,5,24921.0,10-04-2023,2023-10-04
6399,6399,6470,13,101,7,3244.0,2024-03-16,2024-03-16
6400,6400,6471,46,91,12,1618632.0,06-09-2023,2023-06-09
6401,6401,6472,46,116,3,7727.0,08-12-2024,2024-08-12
6402,6402,6473,28,112,2,4143.9,2023-05-06,2023-05-06
6403,6403,6474,6,88,7,338355.0,30-06-2023,2023-06-30
6404,6404,6475,43,88,2,96673.0,06-08-2024,2024-06-08
6405,6405,6476,38,129,3,9799.0,2023-05-20,2023-05-20
6406,6406,6477,46,29,5,182552.0,2023-07-05,2023-07-05
6407,6407,6478,14,69,6,271590.0,10-09-2024,2024-10-09
6408,6408,6479,25,18,9,227194.4,2023-12-10,2023-12-10
6409,6409,6480,9,1,9,298103.0,2024-07-18,2024-07-18
6410,6410,6481,9,44,14,151296.0,11-10-2023,2023-11-10
6411,6411,6482,24,146,8,3769.6,2024-04-20,2024-04-20
6412,6412,6483,12,113,5,20876.25,2024-10-23,2024-10-23
6413,6413,6484,31,108,6,20073.0,2024-11-27,2024-11-27
6414,6414,6485,15,133,13,23374.75,24-07-2023,2023-07-24
6415,6415,6486,17,28,15,203184.1,19-12-2023,2023-12-19
6416,6416,6487,5,81,2,244297.0,13-12-2023,2023-12-13
6417,6417,6488,19,81,7,855039.0,05-03-2023,2023-05-03
6418,6418,6489,34,8,6,29905.0,23-12-2024,2024-12-23
6419,6419,6490,12,20,6,185001.0,25-08-2024,2024-08-25
6420,6420,6491,38,125,15,51031.0,13-09-2024,2024-09-13
6421,6421,6492,37,122,4,5025.5,2023-11-17,2023-11-17
6422,6422,6493,38,107,9,12939.0,17-11-2024,2024-11-17
6423,6423,6494,7,50,7,74985.4,21-04-2024,2024-04-21
6424,6424,6495,28,58,14,1523544.0,23-05-2023,2023-05-23
6425,6425,6497,11,137,5,16927.0,2023-03-12,2023-03-12
6426,6426,6498,25,3,5,45121.0,25-04-2023,2023-04-25
6427,6427,6499,33,65,7,178904.0,2023-05-22,2023-05-22
6428,6428,6500,35,5,13,307697.0,24-12-2024,2024-12-24
6429,6429,6502,40,85,13,476446.85,2024-08-21,2024-08-21
6430,6430,6503,7,145,6,26099.0,23-01-2023,2023-01-23
6431,6431,6504,12,91,14,1888404.0,04-03-2024,2024-04-03
6432,6432,6505,36,7,10,195188.0,2023-12-27,2023-12-27
6433,6433,6506,40,11,11,398551.0,24-06-2024,2024-06-24
6434,6434,6507,32,62,13,1328886.0,2023-11-24,2023-11-24
6435,6435,6508,4,147,4,11514.0,2024-07-05,2024-07-05
6436,6436,6509,47,39,7,197058.5,2023-04-16,2023-04-16
6437,6437,6510,2,135,12,18747.3,04-03-2023,2023-04-03
6438,6438,6511,37,127,6,9296.0,2023-02-25,2023-02-25
6439,6439,6512,36,25,12,138242.1,10-04-2023,2023-10-04
6440,6440,6513,2,124,11,41469.0,2023-11-01,2023-11-01
6441,6441,6514,1,41,12,127200.0,2024-04-05,2024-04-05
6442,6442,6515,15,16,9,256551.3,02-12-2023,2023-02-12
6443,6443,6516,41,68,15,953284.15,20-06-2023,2023-06-20
6444,6444,6517,35,101,7,3244.0,05-03-2023,2023-05-03
6445,6445,6518,46,75,2,65537.0,03-01-2024,2024-03-01
6446,6446,6519,25,44,8,82132.25,30-03-2023,2023-03-30
6447,6447,6520,13,95,13,862129.75,10-09-2024,2024-10-09
6448,6448,6521,5,114,1,799.0,23-06-2024,2024-06-23
6449,6449,6522,36,113,4,17580.0,2023-11-08,2023-11-08
6450,6450,6523,4,59,6,522997.0,26-08-2023,2023-08-26
6451,6451,6524,32,148,9,40916.5,23-07-2024,2024-07-23
6452,6452,6525,7,83,7,943627.0,27-06-2024,2024-06-27
6453,6453,6526,2,56,6,245036.35,07-08-2023,2023-07-08
6454,6454,6527,40,116,9,23180.0,2023-11-09,2023-11-09
6455,6455,6528,16,26,12,197028.1,05-05-2023,2023-05-05
6456,6456,6529,43,128,3,13952.0,14-07-2023,2023-07-14
6457,6457,6530,7,70,11,377910.0,2024-08-30,2024-08-30
6458,6458,6531,44,55,5,549936.0,2024-06-30,2024-06-30
6459,6459,6532,32,3,9,77157.1,2024-12-19,2024-12-19
6460,6460,6533,7,52,7,91132.55,2024-01-30,2024-01-30
6461,6461,6534,1,29,10,346847.85,2023-09-11,2023-09-11
6462,6462,6535,8,123,13,34296.9,20-12-2024,2024-12-20
6463,6463,6536,9,58,2,217649.0,06-09-2024,2024-06-09
6464,6464,6537,33,136,3,5624.0,2023-04-09,2023-04-09
6465,6465,6538,11,33,11,73873.0,2024-09-18,2024-09-18
